133690_BuyAndHold,133690_BuyAndHold,133690_BuyAndHold,133690_BuyAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_MonthlyDCA,133690_MonthlyDCA,133690_MonthlyDCA,133690_MonthlyDCA,379800_BuyAndHold,379800_BuyAndHold,379800_BuyAndHold,379800_BuyAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_MonthlyDCA,379800_MonthlyDCA,379800_MonthlyDCA,379800_MonthlyDCA
date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,holding_count,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,holding_count,date,remaining_capital,shares_held,total_value
2024-05-21,5254.4000000003725,320,36041414.4,2024-05-21,184652.60500000045,260,29464032.605,2024-05-21,2989738.200000005,26,5917676.200000005,3,2024-05-21,5621507.210000001,65,12941352.21,,,,,,,,,,,,,,,,,
2024-05-22,5254.4000000003725,320,36155974.4,2024-05-22,184652.60500000045,260,29557112.605,2024-05-22,2989738.200000005,26,5926984.200000005,3,2024-05-22,5621507.210000001,65,12964622.21,,,,,,,,,,,,,,,,,
2024-05-23,5254.4000000003725,320,36412934.4,2024-05-23,184652.60500000045,260,29765892.605,2024-05-23,2989738.200000005,26,5947862.200000005,3,2024-05-23,5621507.210000001,65,13016817.21,,,,,,,,,,,,,,,,,
2024-05-24,5254.4000000003725,320,36152774.4,2024-05-24,184652.60500000045,260,29554512.605,2024-05-24,2989738.200000005,26,5926724.200000005,3,2024-05-24,5621507.210000001,65,12963972.21,,,,,,,,,,,,,,,,,
2024-05-27,5254.4000000003725,320,36360774.4,2024-05-27,184652.60500000045,260,29723512.605,2024-05-27,2989738.200000005,26,5943624.200000005,3,2024-05-27,5621507.210000001,65,13006222.21,,,,,,,,,,,,,,,,,
2024-05-28,5254.4000000003725,320,36289094.4,2024-05-28,184652.60500000045,260,29665272.605,2024-05-28,2989738.200000005,26,5937800.200000005,3,2024-05-28,5621507.210000001,65,12991662.21,,,,,,,,,,,,,,,,,
2024-05-29,5254.4000000003725,320,36354374.4,2024-05-29,184652.60500000045,260,29718312.605,2024-05-29,2989738.200000005,26,5943104.200000005,3,2024-05-29,5621507.210000001,65,13004922.21,,,,,,,,,,,,,,,,,
2024-05-30,5254.4000000003725,320,36385734.4,2024-05-30,184652.60500000045,260,29743792.605,2024-05-30,2989738.200000005,26,5945652.200000005,3,2024-05-30,5621507.210000001,65,13011292.21,,,,,,,,,,,,,,,,,
2024-05-31,5254.4000000003725,320,36281094.4,2024-05-31,184652.60500000045,260,29658772.605,2024-05-31,2989738.200000005,26,5937150.200000005,3,2024-05-31,5621507.210000001,65,12990037.21,,,,,,,,,,,,,,,,,
2024-06-03,5254.4000000003725,320,36271494.4,2024-06-03,184652.60500000045,260,29650972.605,2024-06-03,2069482.360000005,34,5922770.360000005,4,2024-06-03,5506475.23,66,12986387.23,,,,,,,,,,,,,,,,,
2024-06-04,5254.4000000003725,320,36230214.4,2024-06-04,184652.60500000045,260,29617432.605,2024-06-04,2069482.360000005,34,5918384.360000005,4,2024-06-04,5506475.23,66,12977873.23,,,,,,,,,,,,,,,,,
2024-06-05,5254.4000000003725,320,36363974.4,2024-06-05,184652.60500000045,260,29726112.605,2024-06-05,2069482.360000005,34,5932596.360000005,4,2024-06-05,5506475.23,66,13005461.23,,,,,,,,,,,,,,,,,
2024-06-07,5254.4000000003725,320,36907334.4,2024-06-07,184652.60500000045,260,30167592.605,2024-06-07,2069482.360000005,34,5990328.360000005,4,2024-06-07,5506475.23,66,13117529.23,,,,,,,,,,,,,,,,,
2024-06-10,5254.4000000003725,320,37024774.4,2024-06-10,184652.60500000045,260,30263012.605,2024-06-10,2069482.360000005,34,6002806.360000005,4,2024-06-10,5506475.23,66,13141751.23,,,,,,,,,,,,,,,,,
2024-06-11,5254.4000000003725,320,37284294.4,2024-06-11,184652.60500000045,260,30473872.605,2024-06-11,2069482.360000005,34,6030380.360000005,4,2024-06-11,5506475.23,66,13195277.23,,,,,,,,,,,,,,,,,
2024-06-12,5254.4000000003725,320,37546374.4,2024-06-12,184652.60500000045,260,30686812.605,2024-06-12,2951112.100000005,25,5884012.100000005,3,2024-06-12,5506475.23,66,13249331.23,,,,,,,,,,,,,,,,,
2024-06-13,5254.4000000003725,320,38181894.4,2024-06-13,184652.60500000045,260,31203172.605,2024-06-13,3847666.630000005,16,5756498.630000005,2,2024-06-13,5506475.23,66,13380407.23,,,,,,,,,,,,,,,,,
2024-06-14,5254.4000000003725,320,38382214.4,2024-06-14,184652.60500000045,260,31365932.605,2024-06-14,3847666.630000005,16,5766514.630000005,2,2024-06-14,5506475.23,66,13421723.23,,,,,,,,,,,,,,,,,
2024-06-17,5254.4000000003725,320,38487494.4,2024-06-17,184652.60500000045,260,31451472.605,2024-06-17,3847666.630000005,16,5771778.630000005,2,2024-06-17,5506475.23,66,13443437.23,,,,,,,,,,,,,,,,,
2024-06-18,5254.4000000003725,320,38968774.4,2024-06-18,184652.60500000045,260,31842512.605,2024-06-18,4661030.110000005,8,5635118.110000005,1,2024-06-18,5506475.23,66,13542701.23,,,,,,,,,,,,,,,,,
2024-06-19,5254.4000000003725,320,39051334.4,2024-06-19,184652.60500000045,260,31909592.605,2024-06-19,4661030.110000005,8,5637182.110000005,1,2024-06-19,5506475.23,66,13559729.23,,,,,,,,,,,,,,,,,
2024-06-20,5254.4000000003725,320,39320454.4,2024-06-20,184652.60500000045,260,32128252.605,2024-06-20,4661030.110000005,8,5643910.110000005,1,2024-06-20,5506475.23,66,13615235.23,,,,,,,,,,,,,,,,,
2024-06-21,5254.4000000003725,320,38955974.4,2024-06-21,184652.60500000045,260,31832112.605,2024-06-21,4661030.110000005,8,5634798.110000005,1,2024-06-21,5506475.23,66,13540061.23,,,,,,,,,,,,,,,,,
2024-06-24,5254.4000000003725,320,38854214.4,2024-06-24,184652.60500000045,260,31749432.605,2024-06-24,4661030.110000005,8,5632254.110000005,1,2024-06-24,5506475.23,66,13519073.23,,,,,,,,,,,,,,,,,
2024-06-25,5254.4000000003725,320,38385414.4,2024-06-25,184652.60500000045,260,31368532.605,2024-06-25,4661030.110000005,8,5620534.110000005,1,2024-06-25,5506475.23,66,13422383.23,,,,,,,,,,,,,,,,,
2024-06-26,5254.4000000003725,320,38889414.4,2024-06-26,184652.60500000045,260,31778032.605,2024-06-26,4661030.110000005,8,5633134.110000005,1,2024-06-26,5506475.23,66,13526333.23,,,,,,,,,,,,,,,,,
2024-06-27,5254.4000000003725,320,38716614.4,2024-06-27,184652.60500000045,260,31637632.605,2024-06-27,4661030.110000005,8,5628814.110000005,1,2024-06-27,5506475.23,66,13490693.23,,,,,,,,,,,,,,,,,
2024-06-28,5254.4000000003725,320,38782534.4,2024-06-28,184652.60500000045,260,31691192.605,2024-06-28,4661030.110000005,8,5630462.110000005,1,2024-06-28,5506475.23,66,13504289.23,,,,,,,,,,,,,,,,,
2024-07-01,5254.4000000003725,320,38660614.4,2024-07-01,184652.60500000045,260,31592132.605,2024-07-01,3680150.350000005,16,5612918.350000005,2,2024-07-01,5383865.260000001,67,13477331.260000002,,,,,,,,,,,,,,,,,
2024-07-02,5254.4000000003725,320,38905414.4,2024-07-02,184652.60500000045,260,31791032.605,2024-07-02,3680150.350000005,16,5625158.350000005,2,2024-07-02,5383865.260000001,67,13528586.260000002,,,,,,,,,,,,,,,,,
2024-07-03,5254.4000000003725,320,39445574.4,2024-07-03,184652.60500000045,260,32229912.605,2024-07-03,3680150.350000005,16,5652166.350000005,2,2024-07-03,5383865.260000001,67,13641682.260000002,,,,,,,,,,,,,,,,,
2024-07-04,5254.4000000003725,320,39488454.4,2024-07-04,184652.60500000045,260,32264752.605,2024-07-04,3680150.350000005,16,5654310.350000005,2,2024-07-04,5383865.260000001,67,13650660.260000002,,,,,,,,,,,,,,,,,
2024-07-05,5254.4000000003725,320,39564614.4,2024-07-05,184652.60500000045,260,32326632.605,2024-07-05,3680150.350000005,16,5658118.350000005,2,2024-07-05,5383865.260000001,67,13666606.260000002,,,,,,,,,,,,,,,,,
2024-07-08,5254.4000000003725,320,39952774.4,2024-07-08,184652.60500000045,260,32642012.605,2024-07-08,4514054.830000006,8,5512742.830000006,1,2024-07-08,5383865.260000001,67,13747877.260000002,,,,,,,,,,,,,,,,,
2024-07-09,5254.4000000003725,320,40151174.4,2024-07-09,184652.60500000045,260,32803212.605,2024-07-09,4514054.830000006,8,5517702.830000006,1,2024-07-09,5383865.260000001,67,13789417.260000002,,,,,,,,,,,,,,,,,
2024-07-10,5254.4000000003725,320,40195654.4,2024-07-10,184652.60500000045,260,32839352.605,2024-07-10,4514054.830000006,8,5518814.830000006,1,2024-07-10,5383865.260000001,67,13798730.260000002,,,,,,,,,,,,,,,,,
2024-07-11,5254.4000000003725,320,40402374.4,2024-07-11,184652.60500000045,260,33007312.605,2024-07-11,4514054.830000006,8,5523982.830000006,1,2024-07-11,5383865.260000001,67,13842012.260000002,,,,,,,,,,,,,,,,,
2024-07-12,5254.4000000003725,320,39532934.4,2024-07-12,184652.60500000045,260,32300892.605,2024-07-12,4514054.830000006,8,5502246.830000006,1,2024-07-12,5383865.260000001,67,13659973.260000002,,,,,,,,,,,,,,,,,
2024-07-15,5254.4000000003725,320,40016454.4,2024-07-15,184652.60500000045,260,32693752.605,2024-07-15,4514054.830000006,8,5514334.830000006,1,2024-07-15,5383865.260000001,67,13761210.260000002,,,,,,,,,,,,,,,,,
2024-07-16,5254.4000000003725,320,40125574.4,2024-07-16,184652.60500000045,260,32782412.605,2024-07-16,4514054.830000006,8,5517062.830000006,1,2024-07-16,5383865.260000001,67,13784057.260000002,,,,,,,,,,,,,,,,,
2024-07-17,5254.4000000003725,320,39649414.4,2024-07-17,184652.60500000045,260,32395532.605,2024-07-17,4514054.830000006,8,5505158.830000006,1,2024-07-17,5383865.260000001,67,13684361.260000002,,,,,,,,,,,,,,,,,
2024-07-18,5254.4000000003725,320,39005254.4,2024-07-18,184652.60500000045,260,31872152.605,2024-07-18,4514054.830000006,8,5489054.830000006,1,2024-07-18,5383865.260000001,67,13549490.260000002,,,,,,,,,,,,,,,,,
2024-07-19,5254.4000000003725,320,38908614.4,2024-07-19,184652.60500000045,260,31793632.605,2024-07-19,4514054.830000006,8,5486638.830000006,1,2024-07-19,5383865.260000001,67,13529256.260000002,,,,,,,,,,,,,,,,,
2024-07-22,5254.4000000003725,320,38590534.4,2024-07-22,184652.60500000045,260,31535192.605,2024-07-22,4514054.830000006,8,5478686.830000006,1,2024-07-22,5383865.260000001,67,13462658.260000002,,,,,,,,,,,,,,,,,
2024-07-23,5254.4000000003725,320,38779334.4,2024-07-23,184652.60500000045,260,31688592.605,2024-07-23,4514054.830000006,8,5483406.830000006,1,2024-07-23,5383865.260000001,67,13502188.260000002,,,,,,,,,,,,,,,,,
2024-07-24,5254.4000000003725,320,38403014.4,2024-07-24,184652.60500000045,260,31382832.605,2024-07-24,4514054.830000006,8,5473998.830000006,1,2024-07-24,5383865.260000001,67,13423396.260000002,,,,,,,,,,,,,,,,,
2024-07-25,5254.4000000003725,320,37443014.4,2024-07-25,184652.60500000045,260,30602832.605,2024-07-25,4514054.830000006,8,5449998.830000006,1,2024-07-25,5383865.260000001,67,13222396.260000002,,,,,,,,,,,,,,,,,
2024-07-26,5254.4000000003725,320,37179334.4,2024-07-26,184652.60500000045,260,30388592.605,2024-07-26,4514054.830000006,8,5443406.830000006,1,2024-07-26,5383865.260000001,67,13167188.260000002,,,,,,,,,,,,,,,,,
2024-07-29,5254.4000000003725,320,37549574.4,2024-07-29,184652.60500000045,260,30689412.605,2024-07-29,4514054.830000006,8,5452662.830000006,1,2024-07-29,5383865.260000001,67,13244707.260000002,,,,,,,,,,,,,,,,,
2024-07-30,5254.4000000003725,320,37433414.4,2024-07-30,184652.60500000045,260,30595032.605,2024-07-30,4514054.830000006,8,5449758.830000006,1,2024-07-30,5383865.260000001,67,13220386.260000002,,,,,,,,,,,,,,,,,
2024-07-31,5254.4000000003725,320,37188614.4,2024-07-31,184652.60500000045,260,30396132.605,2024-07-31,4514054.830000006,8,5443638.830000006,1,2024-07-31,5383865.260000001,67,13169131.260000002,,,,,,,,,,,,,,,,,
2024-08-01,5254.4000000003725,320,37723014.4,2024-08-01,184652.60500000045,260,30830332.605,2024-08-01,3556966.6700000055,16,5442854.6700000055,2,2024-08-01,5264229.240000001,68,13279253.240000002,,,,,,,,,,,,,,,,,
2024-08-02,5254.4000000003725,320,36116934.4,2024-08-02,184652.60500000045,260,29525392.605,2024-08-02,3556966.6700000055,16,5362550.6700000055,2,2024-08-02,5264229.240000001,68,12937961.240000002,,,,,,,,,,,,,,,,,
2024-08-05,5254.4000000003725,320,33762374.4,2024-08-05,184652.60500000045,260,27612312.605,2024-08-05,3556966.6700000055,16,5244822.6700000055,2,2024-08-05,5264229.240000001,68,12437617.240000002,,,,,,,,,,,,,,,,,
2024-08-06,5254.4000000003725,320,35516934.4,2024-08-06,184652.60500000045,260,29037892.605,2024-08-06,3556966.6700000055,16,5332550.6700000055,2,2024-08-06,5264229.240000001,68,12810461.240000002,,,,,,,,,,,,,,,,,
2024-08-07,5254.4000000003725,320,35547014.4,2024-08-07,184652.60500000045,260,29062332.605,2024-08-07,3556966.6700000055,16,5334054.6700000055,2,2024-08-07,5264229.240000001,68,12816853.240000002,,,,,,,,,,,,,,,,,
2024-08-08,5254.4000000003725,320,35015174.4,2024-08-08,184652.60500000045,260,28630212.605,2024-08-08,3556966.6700000055,16,5307462.6700000055,2,2024-08-08,5264229.240000001,68,12703837.240000002,,,,,,,,,,,,,,,,,
2024-08-09,5254.4000000003725,320,35639494.4,2024-08-09,184652.60500000045,260,29137472.605,2024-08-09,3556966.6700000055,16,5338678.6700000055,2,2024-08-09,5264229.240000001,68,12836505.240000002,,,,,,,,,,,,,,,,,
2024-08-12,5254.4000000003725,320,36072454.4,2024-08-12,184652.60500000045,260,29489252.605,2024-08-12,3556966.6700000055,16,5360326.6700000055,2,2024-08-12,5264229.240000001,68,12928509.240000002,,,,,,,,,,,,,,,,,
2024-08-13,5254.4000000003725,320,36129734.4,2024-08-13,184652.60500000045,260,29535792.605,2024-08-13,3556966.6700000055,16,5363190.6700000055,2,2024-08-13,5264229.240000001,68,12940681.240000002,,,,,,,,,,,,,,,,,
2024-08-14,5254.4000000003725,320,36728454.4,2024-08-14,184652.60500000045,260,30022252.605,2024-08-14,3556966.6700000055,16,5393126.6700000055,2,2024-08-14,5264229.240000001,68,13067909.240000002,,,,,,,,,,,,,,,,,
2024-08-16,5254.4000000003725,320,37702534.4,2024-08-16,184652.60500000045,260,30813692.605,2024-08-16,3556966.6700000055,16,5441830.6700000055,2,2024-08-16,5264229.240000001,68,13274901.240000002,,,,,,,,,,,,,,,,,
2024-08-19,5254.4000000003725,320,36857414.4,2024-08-19,184652.60500000045,260,30127032.605,2024-08-19,3556966.6700000055,16,5399574.6700000055,2,2024-08-19,5264229.240000001,68,13095313.240000002,,,,,,,,,,,,,,,,,
2024-08-20,5254.4000000003725,320,37435014.4,2024-08-20,184652.60500000045,260,30596332.605,2024-08-20,3556966.6700000055,16,5428454.6700000055,2,2024-08-20,5264229.240000001,68,13218053.240000002,,,,,,,,,,,,,,,,,
2024-08-21,5254.4000000003725,320,37412934.4,2024-08-21,184652.60500000045,260,30578392.605,2024-08-21,3556966.6700000055,16,5427350.6700000055,2,2024-08-21,5264229.240000001,68,13213361.240000002,,,,,,,,,,,,,,,,,
2024-08-22,5254.4000000003725,320,37535174.4,2024-08-22,184652.60500000045,260,30677712.605,2024-08-22,3556966.6700000055,16,5433462.6700000055,2,2024-08-22,5264229.240000001,68,13239337.240000002,,,,,,,,,,,,,,,,,
2024-08-23,5254.4000000003725,320,37218374.4,2024-08-23,184652.60500000045,260,30420312.605,2024-08-23,3556966.6700000055,16,5417622.6700000055,2,2024-08-23,5264229.240000001,68,13172017.240000002,,,,,,,,,,,,,,,,,
2024-08-26,5254.4000000003725,320,37145414.4,2024-08-26,184652.60500000045,260,30361032.605,2024-08-26,3556966.6700000055,16,5413974.6700000055,2,2024-08-26,5264229.240000001,68,13156513.240000002,,,,,,,,,,,,,,,,,
2024-08-27,5254.4000000003725,320,36873094.4,2024-08-27,184652.60500000045,260,30139772.605,2024-08-27,3556966.6700000055,16,5400358.6700000055,2,2024-08-27,5264229.240000001,68,13098645.240000002,,,,,,,,,,,,,,,,,
2024-08-28,5254.4000000003725,320,37171014.4,2024-08-28,184652.60500000045,260,30381832.605,2024-08-28,3556966.6700000055,16,5415254.6700000055,2,2024-08-28,5264229.240000001,68,13161953.240000002,,,,,,,,,,,,,,,,,
2024-08-29,5254.4000000003725,320,36419334.4,2024-08-29,184652.60500000045,260,29771092.605,2024-08-29,3556966.6700000055,16,5377670.6700000055,2,2024-08-29,5264229.240000001,68,13002221.240000002,,,,,,,,,,,,,,,,,
2024-08-30,5254.4000000003725,320,36804614.4,2024-08-30,184652.60500000045,260,30084132.605,2024-08-30,3556966.6700000055,16,5396934.6700000055,2,2024-08-30,5264229.240000001,68,13084093.240000002,,,,,,,,,,,,,,,,,
2024-09-02,5254.4000000003725,320,37086534.4,2024-09-02,184652.60500000045,260,30313192.605,2024-09-02,2616029.1900000055,24,5397125.190000005,3,2024-09-02,5146612.055000002,69,13142263.055000002,,,,,,,,,,,,,,,,,
2024-09-03,5254.4000000003725,320,37103814.4,2024-09-03,184652.60500000045,260,30327232.605,2024-09-03,2616029.1900000055,24,5398421.190000005,3,2024-09-03,5146612.055000002,69,13145989.055000002,,,,,,,,,,,,,,,,,
2024-09-04,5254.4000000003725,320,35882694.4,2024-09-04,184652.60500000045,260,29335072.605,2024-09-04,2616029.1900000055,24,5306837.190000005,3,2024-09-04,5146612.055000002,69,12882685.055000002,,,,,,,,,,,,,,,,,
2024-09-05,5254.4000000003725,320,35776134.4,2024-09-05,184652.60500000045,260,29248492.605,2024-09-05,2616029.1900000055,24,5298845.190000005,3,2024-09-05,5146612.055000002,69,12859708.055000002,,,,,,,,,,,,,,,,,
2024-09-06,5254.4000000003725,320,35424774.4,2024-09-06,184652.60500000045,260,28963012.605,2024-09-06,2616029.1900000055,24,5272493.190000005,3,2024-09-06,5146612.055000002,69,12783946.055000002,,,,,,,,,,,,,,,,,
2024-09-09,5254.4000000003725,320,35239494.4,2024-09-09,184652.60500000045,260,28812472.605,2024-09-09,2616029.1900000055,24,5258597.190000005,3,2024-09-09,5146612.055000002,69,12743995.055000002,,,,,,,,,,,,,,,,,
2024-09-10,5254.4000000003725,320,35470534.4,2024-09-10,184652.60500000045,260,29000192.605,2024-09-10,2616029.1900000055,24,5275925.190000005,3,2024-09-10,5146612.055000002,69,12793813.055000002,,,,,,,,,,,,,,,,,
2024-09-11,5254.4000000003725,320,35631494.4,2024-09-11,184652.60500000045,260,29130972.605,2024-09-11,2616029.1900000055,24,5287997.190000005,3,2024-09-11,5146612.055000002,69,12828520.055000002,,,,,,,,,,,,,,,,,
2024-09-12,5254.4000000003725,320,36634374.4,2024-09-12,184652.60500000045,260,29945812.605,2024-09-12,2616029.1900000055,24,5363213.190000005,3,2024-09-12,5146612.055000002,69,13044766.055000002,,,,,,,,,,,,,,,,,
2024-09-13,5254.4000000003725,320,36642374.4,2024-09-13,184652.60500000045,260,29952312.605,2024-09-13,2616029.1900000055,24,5363813.190000005,3,2024-09-13,5146612.055000002,69,13046491.055000002,,,,,,,,,,,,,,,,,
2024-09-19,5254.4000000003725,320,37102214.4,2024-09-19,184652.60500000045,260,30325932.605,2024-09-19,2616029.1900000055,24,5398301.190000005,3,2024-09-19,5146612.055000002,69,13145644.055000002,,,,,,,,,,,,,,,,,
2024-09-20,5254.4000000003725,320,37366854.4,2024-09-20,184652.60500000045,260,30540952.605,2024-09-20,2616029.1900000055,24,5418149.190000005,3,2024-09-20,5146612.055000002,69,13202707.055000002,,,,,,,,,,,,,,,,,
2024-09-23,5254.4000000003725,320,37652934.4,2024-09-23,184652.60500000045,260,30773392.605,2024-09-23,2616029.1900000055,24,5439605.190000005,3,2024-09-23,5146612.055000002,69,13264393.055000002,,,,,,,,,,,,,,,,,
2024-09-24,5254.4000000003725,320,37652934.4,2024-09-24,184652.60500000045,260,30773392.605,2024-09-24,2616029.1900000055,24,5439605.190000005,3,2024-09-24,5146612.055000002,69,13264393.055000002,,,,,,,,,,,,,,,,,
2024-09-25,5254.4000000003725,320,37507974.4,2024-09-25,184652.60500000045,260,30655612.605,2024-09-25,2616029.1900000055,24,5428733.190000005,3,2024-09-25,5146612.055000002,69,13233136.055000002,,,,,,,,,,,,,,,,,
2024-09-26,5254.4000000003725,320,38086534.4,2024-09-26,184652.60500000045,260,31125692.605,2024-09-26,2616029.1900000055,24,5472125.190000005,3,2024-09-26,5146612.055000002,69,13357888.055000002,,,,,,,,,,,,,,,,,
2024-09-27,5254.4000000003725,320,37515974.4,2024-09-27,184652.60500000045,260,30662112.605,2024-09-27,2616029.1900000055,24,5429333.190000005,3,2024-09-27,5146612.055000002,69,13234861.055000002,,,,,,,,,,,,,,,,,
2024-09-30,5254.4000000003725,320,37003334.4,2024-09-30,184652.60500000045,260,30245592.605,2024-09-30,2616029.1900000055,24,5390885.190000005,3,2024-09-30,5146612.055000002,69,13124323.055000002,,,,,,,,,,,,,,,,,
2024-10-02,5254.4000000003725,320,36911174.4,2024-10-02,184652.60500000045,260,30170712.605,2024-10-02,1679541.4700000058,32,5370133.470000006,4,2024-10-02,5029551.090000002,70,13102721.090000002,,,,,,,,,,,,,,,,,
2024-10-04,5254.4000000003725,320,37503494.4,2024-10-04,184652.60500000045,260,30651972.605,2024-10-04,1679541.4700000058,32,5429365.470000006,4,2024-10-04,5029551.090000002,70,13232291.090000002,,,,,,,,,,,,,,,,,
2024-10-07,5254.4000000003725,320,38229254.4,2024-10-07,184652.60500000045,260,31241652.605,2024-10-07,1679541.4700000058,32,5501941.470000006,4,2024-10-07,5029551.090000002,70,13391051.090000002,,,,,,,,,,,,,,,,,
2024-10-08,5254.4000000003725,320,37890374.4,2024-10-08,184652.60500000045,260,30966312.605,2024-10-08,1679541.4700000058,32,5468053.470000006,4,2024-10-08,5029551.090000002,70,13316921.090000002,,,,,,,,,,,,,,,,,
2024-10-10,5254.4000000003725,320,38779974.4,2024-10-10,184652.60500000045,260,31689112.605,2024-10-10,1679541.4700000058,32,5557013.470000006,4,2024-10-10,5029551.090000002,70,13511521.090000002,,,,,,,,,,,,,,,,,
2024-10-11,5254.4000000003725,320,38753414.4,2024-10-11,184652.60500000045,260,31667532.605,2024-10-11,1679541.4700000058,32,5554357.470000006,4,2024-10-11,5029551.090000002,70,13505711.090000002,,,,,,,,,,,,,,,,,
2024-10-14,5254.4000000003725,320,38961734.4,2024-10-14,184652.60500000045,260,31836792.605,2024-10-14,1679541.4700000058,32,5575189.470000006,4,2024-10-14,5029551.090000002,70,13551281.090000002,,,,,,,,,,,,,,,,,
2024-10-15,5254.4000000003725,320,39445574.4,2024-10-15,184652.60500000045,260,32229912.605,2024-10-15,1679541.4700000058,32,5623573.470000006,4,2024-10-15,5029551.090000002,70,13657121.090000002,,,,,,,,,,,,,,,,,
2024-10-16,5254.4000000003725,320,39052294.4,2024-10-16,184652.60500000045,260,31910372.605,2024-10-16,1679541.4700000058,32,5584245.470000006,4,2024-10-16,5029551.090000002,70,13571091.090000002,,,,,,,,,,,,,,,,,
2024-10-17,5254.4000000003725,320,39318534.4,2024-10-17,184652.60500000045,260,32126692.605,2024-10-17,1679541.4700000058,32,5610869.470000006,4,2024-10-17,5029551.090000002,70,13629331.090000002,,,,,,,,,,,,,,,,,
